transaction_id,date,customer_id,amount,category,region,payment_method,merchant_name
TXN_009365,2024-12-29,CUST_2658,217.33,IT Services,East,Transfer,Power Supply Co
TXN_009659,2024-12-29,CUST_4281,1630.77,Training,North,Transfer,Maintenance Services
TXN_000001,2024-12-30,CUST_8270,1433.58,Travel,South,Transfer,City Hotel
TXN_000094,2024-12-30,CUST_9392,579.69,Consulting,North,Transfer,British Airways
TXN_001072,2024-12-30,CUST_7809,487.54,Marketing,North,Direct Debit,Maintenance Services
TXN_003008,2024-12-30,CUST_1277,801.24,Utilities,North,Cash,Cloud Services Inc
TXN_003355,2024-12-30,CUST_9345,1357.1,Equipment,East,Card,Legal Advisors
TXN_003402,2024-12-30,CUST_2364,,Training,West,Transfer,Marketing Agency Ltd
TXN_003571,2024-12-30,CUST_7160,907.25,Legal,South,Direct Debit,Advisory Partners
TXN_003807,2024-12-30,CUST_8323,,Marketing,West,Card,
TXN_003852,2024-12-30,CUST_2546,930.78,legal,South,Cash,Advisory Partners
TXN_004062,2024-12-30,CUST_4176,1413.85,Utilities,East,Direct Debit,
TXN_005261,2024-12-30,CUST_7464,208.1,IT Services,North,Transfer,City Hotel
TXN_005322,2024-12-30,CUST_7726,1848.09,Maintenance,East,Direct Debit,Power Supply Co
TXN_005706,2024-12-30,CUST_8242,693.59,Maintenance,West,Transfer,City Hotel
TXN_005803,2024-12-30,CUST_9236,1508.77,Maintenance,South,Cash,Cloud Services Inc
TXN_005983,2024-12-30,CUST_3042,205.48,IT Services,South,Card,Conference Center
TXN_006389,2024-12-30,CUST_1470,541.63,Maintenance,North,Cash,British Airways
TXN_006530,2024-12-30,CUST_2196,9729.08,Utilities,West,Transfer,Marketing Agency Ltd
TXN_007146,2024-12-30,CUST_4291,400.5,Travel,East,Direct Debit,
TXN_007207,2024-12-30,CUST_8065,,IT Services,East,Direct Debit,Cloud Services Inc
TXN_007279,2024-12-30,CUST_6435,1635.22,Utilities,North,Cash,Legal Advisors
TXN_007846,2024-12-30,CUST_9160,1949.6,Maintenance,West,Direct Debit,Marketing Agency Ltd
TXN_008098,2024-12-30,CUST_5711,186.67,Consulting,West,Card,Software Vendor
TXN_008210,2024-12-30,CUST_8287,,IT Services,West,Card,Software Vendor
TXN_008662,2024-12-30,CUST_6145,316.82,Maintenance,South,Cash,Industrial Supply Co
TXN_009139,2024-12-30,CUST_6932,1909.18,Training,North,Cash,British Airways
TXN_009321,2024-12-30,CUST_5406,705.2,Equipment,North,Transfer,Office Depot
TXN_009617,2024-12-30,CUST_3808,1360.12,Marketing,West,Direct Debit,Power Supply Co
TXN_009761,2024-12-30,CUST_9759,1601.19,Training,East,Cash,Maintenance Services
TXN_003563,21/02/2024,CUST_5188,65.92,Office Supplies,East,Transfer,City Hotel
TXN_000476,21/04/2024,CUST_6486,1449.35,Travel,South,Card,Legal Advisors
TXN_002956,21/08/2024,CUST_3158,905.91,Marketing,East,Transfer,Tech Solutions Ltd
TXN_005580,21/08/2024,CUST_9119,834.71,Office Supplies,North,Card,Industrial Supply Co
TXN_002779,21/10/2024,CUST_8537,,Consulting,North,Transfer,Industrial Supply Co
TXN_002875,21/12/2024,CUST_8818,186.55,Consulting,West,Cash,Advisory Partners
TXN_003265,22/02/2024,CUST_3972,1747.85,Training,East,Cash,Tech Solutions Ltd
TXN_002054,23/01/2024,CUST_9853,489.13,Marketing,East,Transfer,Learning Academy
TXN_002533,23/03/2024,CUST_2356,135.21,Legal,East,Card,British Airways
TXN_008347,23/03/2024,CUST_1952,327.41,Consulting,South,Cash,Office Depot
TXN_009791,23/04/2024,CUST_1761,964.89,,South,Direct Debit,Power Supply Co
TXN_008670,23/07/2024,CUST_3978,1178.63,Marketing,North,Card,Legal Advisors
TXN_009796,23/07/2024,CUST_3685,183.36,Utilities,North,Card,Industrial Supply Co
TXN_007996,23/11/2024,CUST_5151,897.55,Consulting,South,Direct Debit,Marketing Agency Ltd
TXN_004947,24/07/2024,CUST_5818,138.04,Utilities,North,Direct Debit,Maintenance Services
TXN_008904,25/01/2024,CUST_4397,535.53,Training,West,Cash,Software Vendor
TXN_009589,25/01/2024,CUST_5971,524.84,Travel,East,Transfer,Conference Center
TXN_007460,25/04/2024,CUST_9736,736.49,,South,Card,Tech Solutions Ltd
TXN_000306,25/05/2024,CUST_2409,1752.55,,West,Cash,Advisory Partners
TXN_007297,25/08/2024,CUST_8420,1961.08,Utilities,North,Transfer,British Airways
TXN_005368,26/01/2024,CUST_5704,1196.42,IT Services,East,Cash,Learning Academy
TXN_005289,26/04/2024,CUST_1437,893.93,Utilities,South,Cash,
TXN_001430,26/05/2024,CUST_6463,,Travel,Est,Transfer,British Airways
TXN_001806,27/09/2024,CUST_8123,1338.46,Training,East,Card,Marketing Agency Ltd
TXN_003539,27/09/2024,CUST_9306,1861.11,Maintenance,East,Card,Cloud Services Inc
TXN_004565,27/11/2024,CUST_2367,625.06,,North,Direct Debit,Advisory Partners
TXN_008789,28/06/2024,CUST_8358,1544.16,Maintenance,North,Transfer,Power Supply Co
TXN_007317,28/12/2024,CUST_5864,1088.54,Training,South,Card,Conference Center
TXN_007196,29/03/2024,CUST_9672,577.51,Legal,West,Direct Debit,Software Vendor
TXN_001983,29/05/2024,CUST_9080,1587.8,Training,South,Transfer,
TXN_000227,29/07/2024,CUST_5499,820.15,,South,Cash,Industrial Supply Co
TXN_004715,29/08/2024,CUST_7365,1847.05,Travel,West,Card,
TXN_004561,29/09/2024,CUST_3778,18796.66,IT Services,West,Card,
TXN_000211,30/01/2024,CUST_9120,1166.09,Utilities,South,Direct Debit,City Hotel
TXN_009921,30/10/2024,CUST_1908,70.54,Equipment,North,Direct Debit,Software Vendor
TXN_000508,31/01/2024,CUST_7313,316.96,Office Supplies,South,Card,
TXN_004529,31/08/2024,CUST_6919,672.05,equipment,South,Cash,Office Depot
TXN_000047,,CUST_1775,402.76,,South,Direct Debit,Advisory Partners
TXN_000093,,CUST_7278,,Training,West,Direct Debit,Legal Advisors
TXN_000132,,CUST_4157,864.25,Utilities,East,Transfer,Stationary World
TXN_000134,,CUST_3693,896.26,Consulting,East,Cash,Stationary World
TXN_000183,,CUST_9004,1239.25,Office Supplies,West,Transfer,
TXN_000198,,CUST_9338,1462.82,Utilities,North,Transfer,Industrial Supply Co
TXN_000341,,CUST_3491,1375.69,Equipment,South,Card,Legal Advisors
TXN_000342,,CUST_4124,769.16,Consulting,North,Direct Debit,Office Depot
TXN_000356,,CUST_5465,199.7,Office Supplies,West,Card,
TXN_000376,,CUST_4672,444.45,Marketing,West,Direct Debit,Marketing Agency Ltd
TXN_000401,,CUST_3489,1750.08,Consulting,West,Cash,Marketing Agency Ltd
TXN_000424,,CUST_4373,981.17,Consulting,North,Card,Power Supply Co
TXN_000521,,CUST_8419,694.94,Office Supplies,West,Card,Marketing Agency Ltd
TXN_000608,,CUST_7938,893.34,IT Services,South,Card,Learning Academy
TXN_000686,,CUST_1760,1980.79,Utilities,West,Card,Power Supply Co
TXN_000765,,CUST_8943,1669.4,Office Supplies,East,Cash,Office Depot
TXN_000777,,CUST_6622,449.91,travel,East,Transfer,Office Depot
TXN_000792,,CUST_9837,1377.36,Equipment,East,Cash,City Hotel
TXN_000848,,CUST_5227,733.32,Travel,,Card,Learning Academy
TXN_000855,,CUST_6984,376.11,Office Supplies,East,Transfer,Industrial Supply Co
TXN_000890,,CUST_7371,1779.62,,South,Transfer,Software Vendor
TXN_000923,,CUST_6109,792.29,,East,Transfer,Power Supply Co
TXN_000969,,CUST_6588,1957.58,maintenance,West,Transfer,
TXN_000972,,CUST_4432,1268.43,,South,Card,Cloud Services Inc
TXN_000975,,CUST_4701,991.53,IT Services,East,Transfer,Advisory Partners
TXN_001077,,CUST_6475,1989.36,Office Supplies,East,Cash,Power Supply Co
TXN_001127,,CUST_8617,1514.12,Legal,South,Cash,
TXN_001135,,CUST_2639,1309.65,Training,West,Transfer,Marketing Agency Ltd
TXN_001148,,CUST_4004,243.97,Marketing,West,Transfer,Office Depot
TXN_001177,,CUST_1390,576.9,Office Supplies,East,Cash,Maintenance Services
TXN_001213,,CUST_4241,1610.99,Travel,East,Direct Debit,Power Supply Co
TXN_001244,,CUST_8511,110.41,equipment,South,Transfer,Tech Solutions Ltd
TXN_001276,,CUST_1892,1059.69,Legal,East,Cash,Office Depot
TXN_001391,,CUST_4598,95.53,Office Supplies,West,Direct Debit,Advisory Partners
TXN_001408,,CUST_9782,1575.43,Maintenance,North,Transfer,
TXN_001449,,CUST_6791,531.59,Consulting,North,Transfer,Office Depot
TXN_001451,,CUST_3720,1932.62,Consulting,West,Cash,
TXN_001479,,CUST_6383,1679.8,IT Services,South,Card,Marketing Agency Ltd
TXN_001497,,CUST_2266,1327.52,Maintenance,North,Transfer,Industrial Supply Co
TXN_001528,,CUST_7563,1303.25,Marketing,West,Direct Debit,Stationary World
TXN_001652,,CUST_5114,1729.91,Maintenance,North,Transfer,Industrial Supply Co
TXN_001664,,CUST_8232,,Equipment,South,Cash,Industrial Supply Co
TXN_001746,,CUST_1482,252.68,IT Services,East,Direct Debit,Legal Advisors
TXN_001765,,CUST_7602,988.3,Office Supplies,East,Cash,
TXN_001782,,CUST_3475,1416.83,Office Supplies,East,Direct Debit,
TXN_001792,,CUST_6249,659.17,Travel,East,Direct Debit,Advisory Partners
TXN_001878,,CUST_1536,973.32,Marketing,South,Cash,Maintenance Services
TXN_001894,,CUST_8154,399.84,Office Supplies,East,Cash,Maintenance Services
TXN_001915,,CUST_1419,230.18,IT Services,West,Card,Software Vendor
TXN_001921,,CUST_1767,834.21,Training,West,Card,Learning Academy
TXN_001937,,CUST_7356,7719.69,Maintenance,East,Transfer,Industrial Supply Co
TXN_001958,,CUST_4493,1684.11,IT Services,West,Cash,Legal Advisors
TXN_001959,,CUST_7164,255.63,Equipment,East,Transfer,Power Supply Co
TXN_001967,,CUST_1571,1898.01,Utilities,South,Transfer,Stationary World
TXN_001978,,CUST_1775,1998.99,,East,Direct Debit,Industrial Supply Co
TXN_001980,,CUST_3247,636.27,IT Services,North,Card,Cloud Services Inc
TXN_001985,,CUST_4926,1796.15,Office Supplies,West,Card,Marketing Agency Ltd
TXN_002032,,CUST_6784,1297.31,Travel,West,Transfer,Tech Solutions Ltd
TXN_002062,,CUST_5183,1226.82,training,South,Direct Debit,Power Supply Co
TXN_002086,,CUST_6343,1045.33,Office Supplies,West,Transfer,Industrial Supply Co
TXN_002135,,CUST_1593,1754.63,Travel,East,Transfer,Legal Advisors
TXN_002159,,CUST_2733,,Marketing,North,Transfer,Maintenance Services
TXN_002198,,CUST_5713,929.56,Equipment,North,Direct Debit,Learning Academy
TXN_002214,,CUST_3297,1754.1,Utilities,North,Card,Office Depot
TXN_002339,,CUST_2283,792.44,Travel,South,Direct Debit,Legal Advisors
TXN_002347,,CUST_4864,629.96,Maintenance,West,Direct Debit,Maintenance Services
TXN_002382,,CUST_7144,1915.92,training,North,Cash,Software Vendor
TXN_002415,,CUST_7142,1092.68,Equipment,East,Card,
TXN_002443,,CUST_2762,110.68,Equipment,West,Transfer,
TXN_002488,,CUST_5005,1951.87,IT Services,East,Card,Legal Advisors
TXN_002500,,CUST_9333,368.28,Marketing,,Transfer,Stationary World
TXN_002518,,CUST_6482,1445.9,Legal,North,Cash,City Hotel
TXN_002550,,CUST_4760,1291.71,Equipment,North,Cash,Learning Academy
TXN_002558,,CUST_9611,282.1,Marketing,West,Direct Debit,Office Depot
TXN_002563,,CUST_1331,563.64,Training,North,Direct Debit,Legal Advisors
TXN_002638,,CUST_2054,1270.81,IT Services,East,Transfer,Tech Solutions Ltd
TXN_002651,,CUST_7591,75.49,Maintenance,North,Card,
TXN_002716,,CUST_1475,1883.74,Travel,West,Direct Debit,British Airways
TXN_002721,,CUST_1882,1304.13,Utilities,East,Direct Debit,Learning Academy
TXN_002756,,CUST_7980,1113.14,Equipment,West,Cash,City Hotel
TXN_002771,,CUST_2999,63.3,Training,West,Card,Stationary World
TXN_002823,,CUST_3951,665.85,,West,Transfer,Conference Center
TXN_002874,,CUST_9859,1159.52,Legal,East,Cash,Stationary World
TXN_002919,,CUST_9588,1892.39,,East,Cash,
TXN_002922,,CUST_4893,8200.55,travel,West,Cash,Learning Academy
TXN_002965,,CUST_4923,62.69,Equipment,North,Cash,Stationary World
TXN_003000,,CUST_2102,691.15,Consulting,East,Card,Tech Solutions Ltd
TXN_003025,,CUST_1215,1739.36,Consulting,South,Direct Debit,Stationary World
TXN_003027,,CUST_3606,1457.8,Office Supplies,South,Transfer,Conference Center
TXN_003030,,CUST_4313,1422.69,Utilities,West,Transfer,Cloud Services Inc
TXN_003064,,CUST_1882,888.55,,South,Cash,
TXN_003065,,CUST_9988,1856.41,Equipment,South,Direct Debit,Office Depot
TXN_003093,,CUST_9148,1772.86,Legal,East,Direct Debit,Power Supply Co
TXN_003142,,CUST_2132,1864.37,Maintenance,East,Transfer,City Hotel
TXN_003188,,CUST_4240,591.35,,North,Cash,Software Vendor
TXN_003202,,CUST_3708,1838.2,Office Supplies,North,Card,Legal Advisors
TXN_003236,,CUST_5357,1114.11,Office Supplies,North,Card,
TXN_003243,,CUST_2903,1404.91,Training,South,Transfer,Marketing Agency Ltd
TXN_003270,,CUST_9112,,Legal,East,Transfer,
TXN_003289,,CUST_1882,1166.43,Equipment,West,Transfer,Marketing Agency Ltd
TXN_003320,,CUST_9058,1584.58,consulting,North,Card,
TXN_003342,,CUST_7160,1925.49,Training,North,Direct Debit,City Hotel
TXN_003433,,CUST_2526,8671.16,Maintenance,West,Direct Debit,British Airways
TXN_003435,,CUST_5370,535.38,IT Services,North,Direct Debit,Office Depot
TXN_003452,,CUST_3912,722.66,Consulting,West,Direct Debit,City Hotel
TXN_003468,,CUST_1062,1214.54,Equipment,,Transfer,Stationary World
TXN_003514,,CUST_7219,,Training,South,Card,Learning Academy
TXN_003559,,CUST_6618,327.48,Legal,South,Cash,
TXN_003572,,CUST_6388,390.53,Travel,East,Card,British Airways
TXN_003592,,CUST_5434,1910.43,Training,East,Transfer,Power Supply Co
TXN_003596,,CUST_5994,324.94,Utilities,North,Transfer,Conference Center
TXN_003609,,CUST_7328,1599.08,IT Services,West,Transfer,Software Vendor
TXN_003624,,CUST_6951,1643.04,Consulting,West,Direct Debit,Legal Advisors
TXN_003629,,CUST_7239,1560.98,Legal,West,Transfer,Conference Center
TXN_003683,,CUST_5886,568.65,Equipment,Sth,Transfer,British Airways
TXN_003738,,CUST_3850,769.41,Maintenance,East,Direct Debit,Office Depot
TXN_003747,,CUST_8609,1230.62,Legal,East,Card,Legal Advisors
TXN_003756,,CUST_8082,1003.73,Office Supplies,North,Transfer,Learning Academy
TXN_003871,,CUST_1861,318.12,Marketing,West,Direct Debit,Office Depot
TXN_003894,,CUST_4183,626.64,Consulting,East,Direct Debit,Industrial Supply Co
TXN_003930,,CUST_8185,,Office Supplies,South,Card,Industrial Supply Co
TXN_003956,,CUST_3785,,Maintenance,North,Direct Debit,
TXN_003999,,CUST_4343,1202.29,Utilities,West,Cash,Marketing Agency Ltd
TXN_004010,,CUST_2647,1140.26,Maintenance,West,Cash,
TXN_004024,,CUST_4791,878.84,Equipment,West,Transfer,Industrial Supply Co
TXN_004030,,CUST_6048,1992.29,Marketing,East,Transfer,Legal Advisors
TXN_004073,,CUST_3863,350.69,Training,East,Card,City Hotel
TXN_004087,,CUST_7653,993.14,Office Supplies,East,Transfer,Tech Solutions Ltd
TXN_004094,,CUST_2186,369.82,training,West,Cash,Marketing Agency Ltd
TXN_004102,,CUST_1128,848.77,Maintenance,South,Direct Debit,Industrial Supply Co
TXN_004105,,CUST_4970,1289.04,consulting,South,Direct Debit,Cloud Services Inc
TXN_004112,,CUST_6884,602.51,Marketing,North,Card,Stationary World
TXN_004124,,CUST_1090,588.89,Utilities,West,Card,Cloud Services Inc
TXN_004150,,CUST_3011,660.4,Utilities,East,Cash,British Airways
TXN_004151,,CUST_7251,,Maintenance,South,Card,City Hotel
TXN_004185,,CUST_9848,1829.63,IT Services,East,Card,Conference Center
TXN_004199,,CUST_8984,19182.95,Equipment,North,Card,Stationary World
TXN_004242,,CUST_4558,178.02,Equipment,West,Card,Legal Advisors
TXN_004258,,CUST_5266,695.72,Travel,East,Direct Debit,Industrial Supply Co
TXN_004273,,CUST_2447,633.07,Maintenance,East,Direct Debit,Learning Academy
TXN_004282,,CUST_4722,17140.8,,West,Card,British Airways
TXN_004359,,CUST_6956,,Utilities,,Direct Debit,
TXN_004362,,CUST_3851,1190.62,,North,Card,Office Depot
TXN_004434,,CUST_1926,784.52,IT Services,East,Cash,Stationary World
TXN_004463,,CUST_8984,633.51,Legal,West,Cash,Software Vendor
TXN_004533,,CUST_5651,1888.89,Consulting,East,Card,City Hotel
TXN_004545,,CUST_2268,394.89,Legal,West,Cash,Stationary World
TXN_004574,,CUST_9320,1679.44,IT Services,South,Transfer,British Airways
TXN_004629,,CUST_1375,1381.17,travel,East,Direct Debit,Software Vendor
TXN_004632,,CUST_7502,1349.63,Training,South,Direct Debit,Stationary World
TXN_004644,,CUST_5213,,Travel,North,Card,Conference Center
TXN_004685,,CUST_1643,89.7,IT Services,West,Transfer,Tech Solutions Ltd
TXN_004694,,CUST_9947,1366.39,Travel,East,Cash,Marketing Agency Ltd
TXN_004717,,CUST_2478,796.87,Consulting,South,Card,
TXN_004719,,CUST_9448,130.07,IT Services,South,Direct Debit,Learning Academy
TXN_004757,,CUST_4243,90.75,Office Supplies,West,Direct Debit,Industrial Supply Co
TXN_004765,,CUST_9411,1216.83,,South,Card,
TXN_004810,,CUST_3999,341.65,Office Supplies,East,Direct Debit,Tech Solutions Ltd
TXN_004908,,CUST_2073,618.24,Maintenance,East,Card,City Hotel
TXN_004976,,CUST_2191,547.91,Utilities,West,Transfer,Tech Solutions Ltd
TXN_004992,,CUST_8788,670.87,it services,North,Transfer,Advisory Partners
TXN_005030,,CUST_1893,512.58,Travel,East,Card,Tech Solutions Ltd
TXN_005060,,CUST_7358,730.55,Office Supplies,South,Card,Conference Center
TXN_005076,,CUST_7322,1058.83,Equipment,North,Direct Debit,Maintenance Services
TXN_005151,,CUST_7449,429.33,Equipment,West,Cash,
TXN_005188,,CUST_3365,1061.75,Training,West,Cash,Stationary World
TXN_005213,,CUST_1192,1246.43,Maintenance,West,Cash,Learning Academy
TXN_005237,,CUST_4605,1228.55,,South,Transfer,
TXN_005246,,CUST_9313,776.24,Utilities,South,Card,
TXN_005356,,CUST_4672,414.85,office supplies,South,Direct Debit,Office Depot
TXN_005389,,CUST_3321,703.68,Utilities,East,Cash,Learning Academy
TXN_005415,,CUST_6599,,Maintenance,West,Card,Software Vendor
TXN_005467,,CUST_6091,1863.12,Maintenance,East,Card,
TXN_005494,,CUST_9167,585.43,training,West,Card,Conference Center
TXN_005566,,CUST_3603,1979.06,Utilities,North,Direct Debit,Software Vendor
TXN_005656,,CUST_3892,1822.42,Utilities,East,Transfer,British Airways
TXN_005670,,CUST_8787,1370.47,Training,West,Cash,Cloud Services Inc
TXN_005696,,CUST_5379,1078.16,marketing,South,Cash,Office Depot
TXN_005717,,CUST_7821,724.46,Utilities,East,Cash,Power Supply Co
TXN_005725,,CUST_6515,,Maintenance,North,Transfer,British Airways
TXN_005837,,CUST_8338,925.67,IT Services,South,Cash,Maintenance Services
TXN_005872,,CUST_5052,1551.47,Office Supplies,North,Card,
TXN_005889,,CUST_9449,1987.26,utilities,East,Cash,Maintenance Services
TXN_005974,,CUST_6003,1504.9,,North,Transfer,Tech Solutions Ltd
TXN_006041,,CUST_2548,1795.81,Office Supplies,South,Cash,Stationary World
TXN_006094,,CUST_7368,833.21,Travel,North,Transfer,Stationary World
TXN_006097,,CUST_1162,260.73,Marketing,North,Transfer,Cloud Services Inc
TXN_006101,,CUST_6956,496.47,Travel,East,Transfer,Advisory Partners
TXN_006145,,CUST_3944,371.25,Utilities,West,Direct Debit,Marketing Agency Ltd
TXN_006150,,CUST_2074,1460.91,Maintenance,South,Transfer,Software Vendor
TXN_006214,,CUST_5311,,Maintenance,North,Card,Maintenance Services
TXN_006234,,CUST_4670,479.63,Training,East,Direct Debit,Marketing Agency Ltd
TXN_006331,,CUST_2537,161.1,Consulting,West,Direct Debit,Marketing Agency Ltd
TXN_006374,,CUST_5652,1746.53,Legal,East,Card,Power Supply Co
TXN_006437,,CUST_5376,98.56,Consulting,East,Card,British Airways
TXN_006470,,CUST_3976,691.33,IT Services,West,Direct Debit,Stationary World
TXN_006536,,CUST_9490,,Utilities,South,Card,Marketing Agency Ltd
TXN_006551,,CUST_2428,1601.63,,West,Card,Advisory Partners
TXN_006590,,CUST_8169,1294.52,Training,South,Cash,Tech Solutions Ltd
TXN_006667,,CUST_7944,684.8,Office Supplies,West,Card,Office Depot
TXN_006843,,CUST_2030,1328.39,Marketing,East,Cash,Cloud Services Inc
TXN_006848,,CUST_1834,490.25,utilities,South,Direct Debit,Industrial Supply Co
TXN_006889,,CUST_1711,903.27,Consulting,North,Direct Debit,Legal Advisors
TXN_007001,,CUST_2356,1016.54,Consulting,West,Transfer,Stationary World
TXN_007009,,CUST_6976,986.28,Training,South,Cash,Conference Center
TXN_007026,,CUST_6501,1505.08,marketing,East,Transfer,Legal Advisors
TXN_007062,,CUST_5211,1278.01,Legal,East,Transfer,Stationary World
TXN_007070,,CUST_4928,1280.19,Maintenance,North,Transfer,Legal Advisors
TXN_007142,,CUST_9226,1064.63,utilities,South,Cash,Advisory Partners
TXN_007158,,CUST_8710,1646.86,Travel,North,Transfer,Tech Solutions Ltd
TXN_007160,,CUST_4384,496.19,Legal,East,Transfer,Industrial Supply Co
TXN_007253,,CUST_5543,112.82,it services,West,Direct Debit,
TXN_007291,,CUST_6260,838.19,IT Services,South,Transfer,Power Supply Co
TXN_007314,,CUST_8833,1582.93,Utilities,West,Transfer,Legal Advisors
TXN_007328,,CUST_6389,1110.42,Marketing,East,Card,Power Supply Co
TXN_007371,,CUST_7499,236.88,Consulting,East,Transfer,Maintenance Services
TXN_007389,,CUST_8378,926.66,IT Services,South,Card,Cloud Services Inc
TXN_007418,,CUST_6956,557.95,Consulting,East,Cash,Maintenance Services
TXN_007449,,CUST_6641,1456.2,Travel,East,Transfer,Learning Academy
TXN_007469,,CUST_7460,1457.49,Office Supplies,West,Transfer,
TXN_007483,,CUST_7499,802.57,Travel,South,Direct Debit,Advisory Partners
TXN_007508,,CUST_5945,457.11,,South,Card,Cloud Services Inc
TXN_007539,,CUST_9859,681.63,it services,North,Direct Debit,Legal Advisors
TXN_007597,,CUST_1093,1702.29,Marketing,Est,Direct Debit,Marketing Agency Ltd
TXN_007672,,CUST_9252,565.69,Office Supplies,South,Transfer,Office Depot
